,Address,collateral,cumulative_deposits,total_fee_paid,realized_pnl,~roi
1643,4w4K8qtgKUbt8qNcdPdBAdo8Ke38S7avEVgZFSHz11Xp,0.001,1.16,1.2,-1.159,-0.999
396,5YBCTAyMumV82axhmgdp71wDiAqzhWGQwcYsL5AwpDnJ,299.738,300.0,1.199,-0.262,-0.001
4303,DEbo4zVpQpQoFniDm9a6LP3eeuRRg25pRSVzFndu1te8,0.734,2.0,1.199,-1.266,-0.633
4545,3wr6taSTMEdDKUej5NWod2uGUC4wutem5dKJjEgEZntD,432.367,435.0,1.198,-2.633,-0.006
555,HrGMnS4pAH7TQdSMcU4o5WZRLZkXiMTYKj1oWZ4zZiUq,0.009,1.12,1.197,-1.111,-0.992
3346,DJpgV2F5ZvDmgAxWbCEFsRv3K87ywPSKvPvExANEhGP6,0.006,1.05,1.197,-1.044,-0.994
6349,HpaqqfKQRtFpsCPHbCzPmWT1wi5HnEoQpd7CoZyM7HiA,0.006,1.25,1.196,-1.244,-0.995
5715,9mzj24hgXzx5ZEMHXCPjiB2g9oi56dMEh5ygXXX9S4hp,0.008,1.69,1.196,-1.682,-0.995
6264,2H1R6K1JT7qzB4rRUtUCM7KxQ1oYz8HcMat1CDxe5E2k,0.008,1.23,1.196,-1.222,-0.993
5545,FX5UDGRjUWRubKR9n6dK1pNWMPNLDZsbfn2YnEeUhCtv,0.005,1.18,1.196,-1.175,-0.996
4065,Gor57LnjRoMASQJCMB85hWQaRfepCt224Mrw7fmrV5Bo,0.007,1.23,1.195,-1.223,-0.994
5091,3WHaJK13qKhQtc8RTXrreaoyEfovemys53z3QU2fUeLD,0.009,0.85,1.195,-0.841,-0.989
5071,91yirVYEAdPVZcT2j3aAKrRxydiHK45NvvUxUBUAtQh,0.009,1.38,1.195,-1.371,-0.993
1149,Eq3aVhdkw6EFQMKf3kcsNHgkVNZ7hEaEvT2HxsputqhN,0.003,1.32,1.194,-1.317,-0.998
1854,DZ273ykppnN7v5BcN2kGPEhTTqxoEUdeXNP2pzxouyrf,0.002,1.28,1.192,-1.278,-0.998
3649,8ZVqW5szmn4QdHwWKTRow6yeofTq1psouRP2oYT7AK8X,0.036,1.4,1.192,-1.364,-0.974
132,4trcLihkccxKYho6FHknV789yCgbqfFShfDNyiFSczky,0.069,1.4,1.192,-1.331,-0.951
1566,FrFVwqKqPtUDWNjDiBVdkuqfPwAsnTSGmBFN7HUmBpNS,0.006,1.25,1.191,-1.244,-0.995
2146,58S1uzVGW6wYkfevm89WLcBkQKi6fReASjo1Jd2i5rJH,0.01,1.53,1.191,-1.52,-0.993
2429,9dBdeSsYnKsThfyQEeuqy4w7tTbQFhgGGxXzdKzgYENb,0.009,1.2,1.19,-1.191,-0.992
2532,BE42qjcXwjZ6XCJPoZg8ogTdVyjfwBKQRYkdbRYpGSnN,0.01,1.15,1.189,-1.14,-0.991
1335,CFFxKwe5RfT9iAGNxXcoiNzHm4qYUTNgzQhXsYDrhAm5,0.002,1.02,1.189,-1.018,-0.998
3110,6tkGLPgEE8fzCsGevyuN7SmBP9SCeFCBTxWVVbU32xnk,0.005,1.36,1.188,-1.355,-0.996
129,8cXn9rXXVbMoa4cimNDNSF4ffZz4ZSHUXDNQg1PmNeoQ,0.002,1.19,1.188,-1.188,-0.998
4055,FTWvNbCp331xjZbuFjxwZaduXSMv6nNesApzydgheeWn,0.003,1.19,1.188,-1.187,-0.997
2940,HzuKkEgSMC9CQwrRxMUZ23ycjuFWHM58s1oCuGd4LBpc,0.003,0.84,1.188,-0.837,-0.996
5394,CCqXfE9sbmW3nQncCvspi9iynJnS94mYkkNyXrz9KHLC,0.004,1.27,1.187,-1.266,-0.997
2777,B5AnZavkNJHEhPJa6puSStJSyeAGD7ENaHWCiz2iA1kj,0.001,1.16,1.187,-1.159,-0.999
1005,n88zRXut3EYoKt9nbV4dimEkun1nmq1v9qr7A6HChp1,0.004,-2.75,1.186,2.754,inf
5342,2Ej1fgkXSAQn5CTSrQVGR7bcW5ecKPGdZRz423hjUKtQ,0.007,16.18,1.185,-16.173,-1.0
218,8cRmNQdhPLLnNnpidcGZjQsJfgTwhWhErfSfwoVG6JNU,0.0,1.33,1.185,-1.33,-1.0
5251,CzgHqhm6My981Pw518QZ335AomaMDAi9RAPN4PuUDegr,0.001,1.31,1.185,-1.309,-0.999
3965,3hKCftYKJbFiaScC8ufHc2DbAun5wXyWcUzVHWJBfzeR,0.01,1.24,1.183,-1.23,-0.992
5903,3fB955q6xxxZcgnCyguLwkSa7egxgBoksPQVQ3U8HRHL,0.0,236.0,1.18,-236.0,-1.0
2174,8jYjpYuzk6v6dpvwfTpEt9cG4KX8wqV6kuTDwLdNPYEw,0.009,1.19,1.18,-1.181,-0.992
5678,Duzt4q38gcFTTycxKfjrKBY5RQ7ip328icaEfSfaPEnV,0.009,1.11,1.179,-1.101,-0.992
2911,5CfmkdFUziAj5bLhc7GgR4pU6YWP7Z22wKUedMQGWmy2,0.005,1.18,1.179,-1.175,-0.996
6277,Djzxf7x5ESjfSKi4vRT4DU5XZ75US2oLwxsDb6aMAY7G,0.002,1.18,1.178,-1.178,-0.998
2938,2SK6nne6iUMb7EeKTiLhHqqoKzJi7LPa3A1r52GSd7RN,0.006,1.51,1.177,-1.504,-0.996
3673,99B2gtCPZZibQgFQ7y8yYJ9yMwXVfwj3MYXPVfQy2RDh,0.013,0.25,1.176,-0.237,-0.948
5012,CJMSFVeyWUY2y1RjzgKn4kPqqxD8FLWxP29tvuUXBYUr,0.501,1.65,1.176,-1.149,-0.696
5757,A5FSmYiTmXCeTS3rwWXfURK68uot5ZjwDrGMnXpKYcSE,0.004,1.64,1.176,-1.636,-0.998
5657,5cCLGwRhgzibJ1yk5p6ipJmwn7kQcRML3AiAmXSVRm5n,498.825,500.0,1.175,-1.175,-0.002
642,51yVzGjUrCu7S2RgfEa5Hf6vfXZZkAU7ZN87uknNUiYG,0.009,1.26,1.175,-1.251,-0.993
5970,6bcr1P9Q8cYq5ckpbimfb3mftdBzui9vsgFArgDcrRxo,5.238,6.0,1.173,-0.762,-0.127
715,FKAQce9NwV6PbyE1Yop4W4Yyv5VDDhVYz42ujzZRewdC,0.057,1.6,1.17,-1.543,-0.964
4441,Ezc8TW9VK3BjQm7nZUucdvyKSpKCeMZqsjAYGxRmDwQY,0.002,1.35,1.169,-1.348,-0.999
2630,6Z7UeJ1VPGTxX8DzT7tnX91Vnuq5jjCoSTJatJRr2NrX,0.006,1.21,1.167,-1.204,-0.995
983,42V9pDjnJGihHYUwAnUjyC8TaVtmUwNKbMDYrGBNjJW8,0.009,1.06,1.167,-1.051,-0.992
869,9VVXrx86LZf2mbZwU1hwhA5cabTjEwHYYZjx5crduuTF,0.003,1.24,1.166,-1.237,-0.998
2089,3hiQjTupcQLTPwTrvKdrWMgb5bQfhqCWKGvYUMVe9Ty7,0.001,1.38,1.165,-1.379,-0.999
374,5E3pNniET5GysADYBxq6zTkgdEJ1SUiUoeCnVC8JaESX,0.004,1.17,1.165,-1.166,-0.997
2275,BHQFfHCfTAp6xYFNdHRv65BtaobfhBaLFp2KTMxL6ZhN,0.002,66.73,1.165,-66.728,-1.0
5004,8Bk18DSmFX2m7gauc6zYdUtKrP8mXFR6oEu5zNGqgyfw,0.006,1.95,1.165,-1.944,-0.997
2141,EuU1mjZGb7D6Bmheg2TM4vWVufPRfrkRMayATaafufvK,279.486,300.0,1.164,-20.514,-0.068
478,7npxPbNbpsZMEY7ndJcp4P5kZoDqcbakDQTyyzdNfkv6,30.819,30.0,1.164,0.819,0.027
4701,8jGHUHX9ewStNy3pF9jmUkcPPbwRdFXbPmrHT6wXesub,0.009,1.15,1.161,-1.141,-0.992
6075,HabWac93y1bUGS1RJayx3e6LTmGLQqVvR3HZWpJqsYjT,277.223,300.0,1.16,-22.777,-0.076
102,FJxFysnv74y3T61xYYrqiHFt6jcbWux9Eva2Mg4khxb3,0.501,1.64,1.158,-1.139,-0.695
246,FEWgesdpjtMv15TjLLY1LHjzXjZDaLENFTdjuhbwdBg9,0.0,250.0,1.158,-250.0,-1.0
969,9yvyis25xBcKBXegVT7tNY6wo7JMv1dto2UqZsV9B2wp,0.0,0.63,1.158,-0.63,-1.0
2354,DVLFMNesYqejyjz2kmuCEe7qw9c4AG5tRrQa6Z6eFieA,0.006,-1.2,1.157,1.206,inf
1789,EPscghMjrfMHz8jt4NzgQ9V5W6bs9MzpsupSkLzNSQi4,504.085,500.0,1.157,4.085,0.008
2136,63RJUGNb2mPuiVvqCacwZ9BDvnqoPuBFbogvHNZukUSW,0.009,-8.39,1.156,8.399,inf
4800,CqovoF3BffQj1JfzJG7qhietuXyUEBq1y3so3UoTddbc,0.109,0.8,1.156,-0.691,-0.864
668,81ACRscb3HSdskJfHPP2KdK8Lt9bzFoVfczzXGYvsgoQ,0.002,1.14,1.155,-1.138,-0.998
236,GukDAP8F243tSPCGgBUcSqrxGu3fmhoYUrTbSSxu2h4x,0.031,0.8,1.155,-0.769,-0.961
4727,358KD2SUJFFLcWAoXshJoWdFnXi8KqdQdJLVKFHufjzM,0.005,1.16,1.155,-1.155,-0.996
28,FABFAiEHr7MFhBd1qedEkcT7e9hrhigJFdk3tSUyH4AF,0.004,1.1,1.155,-1.096,-0.996
5918,CcxnPHD86GN7nMQXmEedC7HNYkwk2EHk8s6TJCxDH2ZP,0.009,1.27,1.154,-1.261,-0.993
2459,AcgQHCzxPBL7ssvyc7P1jEzNj9XbR4EsZHq1ZT1QEF8s,0.007,70.67,1.154,-70.663,-1.0
1611,HJgT1VWeLdUpDeygX3Nw9ZYmSUZYiyKubJjHDRrEihox,0.004,1.21,1.154,-1.206,-0.997
636,9mxD9XR3Hx5VpHi9bi3QUMXnAq9ffMuU88LJXaNxJzWw,0.007,1.63,1.152,-1.623,-0.996
2044,vBRVZwXvjWnHQxcgzst3qUBbSoWPhMqzh8PoybBAN7w,0.01,0.77,1.15,-0.76,-0.987
5250,3NhmcKLMU8oxjFFqwZVdUcD5HGaqmJknCux83KfSezza,0.001,0.96,1.15,-0.959,-0.999
2505,CraX8T4Sagz8EPn8QzP6NK9C5kc1GqgM8ZxZ9UTc5aHB,0.002,1.46,1.149,-1.458,-0.999
1233,8U4RQWQkAgvGPFYwXpzMiaE9XKSWmTbsT3vB91Z2ZWmw,5.704,7.0,1.148,-1.296,-0.185
434,HcGtTcpuxex2eQyz6GjJHrjDgThU2ZWSjjnzNEf7tNXy,0.019,1.05,1.147,-1.031,-0.982
4564,6bAxjoTmarPHyU3KQCF7u5jkZA7VFJmjkz2uCbnMnDxB,0.007,1.74,1.147,-1.733,-0.996
3032,Ar1byxam88MXtpNKFNK28ar8reMDEJE7vdg3KGJHeZwt,0.028,1.28,1.145,-1.252,-0.978
950,Egu4K2DC7eJVyQ7oaHkU74F68nSbWBg8Pt2Hse537LYW,5.492,7.0,1.144,-1.508,-0.215
3033,2BdeyushcSoaQGoHcmQj5GMh8J4ovhZ2otzmEJPJnCCd,0.007,1.15,1.143,-1.143,-0.994
1390,BBz1RhU9TUwuLXFtD98k6Ksb3DSVerjt7AWjdGELvgU,0.004,1.11,1.143,-1.106,-0.996
2092,6mhDFnuSmBL6Jmk9sNpi5rMrwgnpkjyjUaijFdnWcSHN,0.007,1.07,1.143,-1.063,-0.993
4354,H1tgDUosm7kz7USFufc3NQWskJ2sSE1cvYHH18BRjzv3,0.008,0.65,1.139,-0.642,-0.988
5627,7JUqmoyxvuH2QjLADo4VX1Tndn7hNWrM3dwWhAsdorZu,0.007,1.02,1.138,-1.013,-0.993
2019,9ScoEiEiSz7gUYPcNCyWwpSxqRU75PZL22aLEfigT3a2,77.141,79.0,1.138,-1.859,-0.024
3434,G7oeTdBJSmWLSgx3ZNNhMEMVSd9c2STySBLHvTh8Lu66,0.0,0.63,1.138,-0.63,-1.0
5403,6VogUEGs3tpxdhjGPKgfZ6UykP35NxKVjPJJFwstGLBu,0.002,1.05,1.137,-1.048,-0.998
4883,GMMLCuGJqy9nNKLvQJrVagA3yjU4BNCgeTHKjVnqTPtj,0.009,1.15,1.137,-1.141,-0.992
4664,5azernf9dGYEkGJkMMdSGSzXZu6W78NbvuWAqnMPQTat,0.009,-7.97,1.137,7.979,inf
3151,EPukQDkVkn9Y1vBS6QYavKNzmZAEPjXwUGik9P1QnERX,506.956,500.0,1.136,6.956,0.014
3204,5U81ZpreiVXzYWB4YMffWpvHJq4vkG6csvh65UbBnM1Q,0.005,-1.61,1.133,1.615,inf
3495,7c2eCPpScUwxjSEqScjAu89qRWJLUqUEREH95tDZtRmp,0.053,1.3,1.132,-1.247,-0.959
3020,CnFLnKWK1niNdQW1opuAhE2ryTWD6oWSk3qgnXEqxGRe,0.002,1.2,1.131,-1.198,-0.998
5011,9zK47s1UAfxt5FbMM1KqQajY3r31xxa32f69vb6XNJYA,0.033,1.4,1.13,-1.367,-0.976
3080,9NGe1hQ133Gy68Tm6obZTSvqyiVQLt23JQFpDuCpWBCb,0.027,1.6,1.13,-1.573,-0.983
3288,9CcScd2zpbPA2pKypMZXUnmArCpsfiwHzzNhiU6VxM6r,0.006,1.23,1.13,-1.224,-0.995
3559,Ht4mYS4KBsE5Ajp93CDBSMafRW4aYXjjPGbuN4hmJBwg,0.006,0.98,1.128,-0.974,-0.994
2499,DhqZecfumuapBCDf2rSjo2Tve8NWmQGTqZJg16HrMEti,0.007,1.04,1.128,-1.033,-0.993
6047,H31T1RyvaTUQUKnopyp89LkFg2SRzCkzTDQeJp4JEFd7,0.505,1.74,1.126,-1.235,-0.71
637,413hbYc7wQaqBfr6hcEENsiScajCocfpYpW8Sj2CTgbg,0.001,1.09,1.126,-1.089,-0.999
1709,E9czysmBerSgJLknXPtEguBJaQMT3KmNnJhT9CECeWjw,0.005,1.13,1.125,-1.125,-0.996
6526,9ZnKpKR46DqfX59x5N2QwgLSZpbCrSN5JD4yR8zNAaKm,0.005,1.13,1.125,-1.125,-0.996
232,28cC2pk5UFCSK8gki7mm9VysbSGxLZG7Y1NCf1PhyJDX,61.706,84.0,1.123,-22.294,-0.265
1009,9K1a3sUL8KsoRHraciTSxEEjYar18gnivpn6MMfA44W6,0.508,1.72,1.122,-1.212,-0.705
2845,4v6CPCxRjQfBAnHQT1yD9ZN87xf2fsrg9Qq2TBk8uwnw,0.008,1.84,1.12,-1.832,-0.996
2695,Du9Z3H13fUA4QdWDDuYr2zQtD3UQPmWc7n9WrzJu1LGr,5.01,5.37,1.12,-0.36,-0.067
6435,DMgPzJnMQfvpk6LWscs9V9CwnYDj4CEUgKB9S65WsTaY,0.0,1.05,1.119,-1.05,-1.0
263,CDdYFKAU1WLDF96ozUnVwZ6jdgz3PAcHv135S81AgtiH,0.002,1.12,1.118,-1.118,-0.998
2381,4Du8CbdtvUZ9hV1awsGJrd2gckm7mtEJvFXeTCbwpq1i,0.007,-2.01,1.117,2.017,inf
2025,C253XBAKUCS89ZuwYV24akNdgGkFvH9wUkxeLENwoVbV,0.002,1.12,1.117,-1.118,-0.998
4094,897eF28gJRwrK2t8e4frb2EVW6jDkR5Gfccx3bdyx1Xw,0.031,1.1,1.114,-1.069,-0.972
6377,Dafm2sfQqgwYom5MJLdiktipDDWEYH91LPF4dxLSi7dv,0.004,0.9,1.113,-0.896,-0.996
5166,25pv7XpFpurowrbuAWacoEvj9pVcn7ZWDubvj3gzBogM,0.003,1.11,1.107,-1.107,-0.997
4825,FL1C5wMXApaNzez9LFMAiFYVFiLSRQxgZ3GfPrscdvRB,0.0,0.92,1.107,-0.92,-1.0
1745,92dZfdGMj3oL2h5Egm9vgxwGf8Gd57gCoz2urSG17oop,0.086,2.5,1.105,-2.414,-0.966
717,HXBkUwh4r87iv8ZNLJzgDC3mxYweDfwqhLJgYxozo3YG,0.007,-23.91,1.105,23.917,inf
4850,7bK5mG7EgkPtNFYJLtYZ2tRVEL8i93KfuiHmwq5h1trf,0.008,1.08,1.103,-1.072,-0.993
89,F4kuFavBaKVnwcpk3MauBGQCKsKoVvLsqFcazrLwAZR6,0.002,-13.43,1.103,13.432,inf
4066,Hya9U3Ao61oebVBPEnUiqinqvpzTguAZhbAWDmEQpm3a,95.852,90.0,1.101,5.852,0.065
3312,EdUsNQssZsBDEtFUK5NwZoySkXEa2DKFvjXeLD3TcGKP,348.18,330.0,1.101,18.18,0.055
4083,BK8oWC9jiJ3qxY9cAqHWrQw3JiaFRJSXnWE3mmYXhdrs,0.006,1.34,1.1,-1.334,-0.996
2822,4Sbd9RnEfxexBX5q7zQnQQ6MgcuBzE3YNGTy4dAiCboG,0.004,0.87,1.099,-0.866,-0.995
1259,7dmoK7QPki7R66SPQST4veUgVfnJbVToxxBPZveECiwK,43.601,35.0,1.098,8.601,0.246
4280,HLywZNx4N1U7k6Xk9jGLcoZGCEKRJbjHXgCdkwjqhkEZ,0.008,1.1,1.097,-1.092,-0.993
2323,3Hvo8yMY5GNBVBHA5S81ZFYeKSAcSjivVvi7ydJxrxo5,0.007,1.09,1.097,-1.083,-0.994
713,Eg9HLH317ZzzXSF3r4iM7aLB72g75hYaXgwHbh6rrXRq,0.001,1.0,1.097,-0.999,-0.999
4000,DWMxC7PyBcue9RaoZLEEM233PyHeGqMAWqapnw8qM4N2,0.011,1.03,1.096,-1.019,-0.989
243,2Z43r9tuNwsEGfF7rWgheFoNNYLEd46oeUxAGtXYye6d,198.859,200.0,1.096,-1.141,-0.006
455,BTP4wNPNRs3eN84puvGZKKmgbMeHJixwQw5CaHMwwAPG,0.006,1.14,1.096,-1.134,-0.995
988,4kYu3EfvDJCKdZbT5cchGmkw8atBzbjTG23SikbByYvP,0.105,1.2,1.095,-1.095,-0.912
6082,2wAW5AhrGDpMXnZPwHFFcUvovjWSDftRB2uynhCvy1Ss,0.036,1.1,1.095,-1.064,-0.967
968,o2aCmkxsxSiyUX8soTEjwUCbJeXmCZsEaf8CWwxDT5n,0.007,1.11,1.095,-1.103,-0.994
2802,5Ja3B8hrjfnqfhw22fZRcdTRvdQyu48zRzDqBaL7AuWU,0.003,1.64,1.095,-1.637,-0.998
975,5Er6EBRY5yxPBV2PTep9TTkyfL5Ccew6VrDoPZsmHgSF,0.001,7.82,1.095,-7.819,-1.0
2017,3cv1G1bJ6WyRbguvWy1t6jEmabAvKwp6F4KuGiKu7ph8,0.061,1.2,1.095,-1.139,-0.949
4189,CdKWBhC9MxiSY2ng2UFjK8kFaYBDrFPzhknmNY8eiksD,0.01,-5.8,1.094,5.81,inf
6064,DuDfhLJwgX4vbnsUAVC9Lm2UsEEYdZrbCTMYXrt4XXT3,0.006,1.11,1.094,-1.104,-0.995
5022,F7zKdHtdsXir4fYWhgKUiXbfJpAyutkCtniXLyZgFAAt,0.004,1.25,1.093,-1.246,-0.997
4044,C7k56EpUY19sF6vnvhdv7Rso5a8RRWPYGvB4Kad7pFZb,0.004,1.04,1.093,-1.036,-0.996
1029,DDC9Dv79VV8WFcMCUsTJuKatzqcfXgez5qnsbwdxq5bZ,0.002,1.69,1.092,-1.688,-0.999
271,Dax4Yg6qujT3dLAfeaKyCMG1fSRe8MGth7YzsvxatjC,36.911,39.0,1.092,-2.089,-0.054
3801,Bkx1mxV7S5cLWDUBhoftveui2xEd3nN17Z9AoRbfvkRm,0.018,1.4,1.09,-1.382,-0.987
5439,2L3B5bw1BE6QbkfXWMdGvFtgXnueKuoFkk8f8LxeduTU,0.007,1.06,1.089,-1.053,-0.993
1594,GYLxajC5MmcqbgK7ewHJPiUMX3TXKzK1FgqPzt3isszs,105.106,80.0,1.088,25.106,0.314
4722,53FPdZhQsk6bPnpJ3wBz2KD8jYYXQ7heSPpAuQMPjhGM,0.007,1.1,1.088,-1.093,-0.994
5859,7GmT9ekDupGLqx6rcmEgBytBoB7ivKUL11Zs57Lr8kVd,0.006,1.18,1.087,-1.174,-0.995
3995,DuJ8LPu7XXDvGEoaWbdSSfZk7Vn2Kgvca5m9JT6jaWbL,0.002,1.43,1.086,-1.428,-0.999
3928,53ePCviKDQrvrk285FVrHhxmN3avWEzLqWsSk5w3PkGT,0.009,1.21,1.085,-1.201,-0.993
2771,BH36ueAULprzjj6WabTgvivEcrx3VdDn8DTxSoro8Zym,172.441,118.0,1.085,54.441,0.461
4579,3bKiTBe6hUdDGxofKL4y9W1BZohCa4VNwLaBWigHrzGS,45.026,39.66,1.082,5.366,0.135
2300,855DxYveFGmc8AJajbNxVtw9q3hiQBgtwRfMzuWJ3m2,0.009,1.18,1.081,-1.171,-0.992
2965,4VhJfRaZ5tVYpmVG56ynto1iqF56zYLbNZCCM1JHqv3f,0.125,1.0,1.081,-0.875,-0.875
557,CJqhWwJJZ4nMdtoYtxHi9H9Qa2Px327r42agFzhWCa6A,0.007,2.13,1.08,-2.123,-0.997
10,GMoRsCXiCPCifq6rsKRkMktRhbSRfGQrPZENeUZXtr9V,0.008,8.7,1.078,-8.692,-0.999
4655,ABuarWX4zR7qghf7MNGTbhn9KmV94kFzboSeVpbrEQci,0.003,1.19,1.076,-1.187,-0.997
5207,AA6QgBaH9F8QfPT9xjztv9uELcADPxwUuXofkBV8dYg4,0.01,1.02,1.076,-1.01,-0.99
3299,4JA7B9i39w9drzVXZnibT4J73hSFgsm8ASbv2rTFYcYx,1.562,3.62,1.076,-2.058,-0.569
5648,D5xKP6DyJdppCjk6dgW1dnYSDgYrEregMRgaUmbF5ARb,0.003,1.07,1.075,-1.067,-0.997
5969,4UCvH6Jh643W9q5ZY3u5rePyqC2d5esXo3q9swqC2zPL,0.008,1.43,1.075,-1.422,-0.994
1349,GeRnsu81MRcbkoFuJdDjkgUQVr6mo69iVN3wFvJ1Fc5J,0.003,1.31,1.074,-1.307,-0.998
3406,2j6Doja14xtS2RZjk7FWYFN14jcmGp2Ub2zR8W935M5T,0.008,1.34,1.074,-1.332,-0.994
1672,BNXW1LmQf25ZmtwY9DuX1687tnJNSg3aoXGGMMuDywq9,0.004,1.12,1.072,-1.116,-0.996
1373,cmgcEpyoMRN7y5etVayM5Nn9pQq4EwvxPWUm3wbbKPX,0.01,1.44,1.071,-1.43,-0.993
1030,ED9EF9ZAFfiG4jx9fy5MwgFystCyZ8uNaJ1rMsKov3ND,0.008,-76.75,1.071,76.758,inf
425,8GuH7tofwd6okCa9CPV4kbZ1RdpjPAS14kzKgJrUhbP5,0.0,214.0,1.07,-214.0,-1.0
5882,2UNvssjadBPNWHCr1ED5xxV3C4385rYwyU6MjcjUiTwi,0.009,0.44,1.068,-0.431,-0.98
860,FiLDCM3YuVcZoLep2yWLrxpqGQoHGe1c8HDTZn4NEbSj,0.002,1.11,1.067,-1.108,-0.998
2000,3MpFwMiDFNv3k5NM2WBpwsgojdehdrBoQMEGcfoD69Aw,0.004,1.15,1.066,-1.146,-0.997
2432,Hia2UPf62x78Q7kr3W2UTaHQWnuXiJUsGpVA6d2Yxz8A,0.088,2.4,1.066,-2.312,-0.963
2412,37XWr5JU5K8G43VysBSwy5vMGGM4Y1AMRkKPdh1emHQa,0.003,1.06,1.066,-1.057,-0.997
1323,7c6XZtMmSVncQ5yR3C8pEG96d5iz8TU4c4v3jJ3nrRnn,255.109,275.0,1.065,-19.891,-0.072
578,E922mMAsdt6ur1cGnW89QxzajB9nDDrmcbnjwz5NmnW8,0.005,1.12,1.065,-1.115,-0.996
4526,E5WBywrBviNhzaARS2kpBjeUctqsy6XyRdafP1QREPF3,0.004,1.41,1.064,-1.406,-0.997
2480,FGsjShNnN5C1zqi8hmxKJJKTkd2AFEtDuKZhYDFnB691,0.002,1.09,1.063,-1.088,-0.998
2783,3n4Vi8qWt7MPhJs1jRc87AFeHKrXa5FyGo4uSAanv3C4,0.001,1.03,1.063,-1.029,-0.999
3987,G5Yjwt8HE6dwscrQ2vUKrxcQHaxKfmJwTud5c2cAVz2h,0.003,0.88,1.06,-0.877,-0.997
5366,2mjYtZwRbMz3ZEJBafraXF9obQ6vqPUp5GqJS9SQ7Bwc,0.063,1.3,1.06,-1.237,-0.952
3257,9tHbNPcrQkn9F6gvM5zWvH3wNPiDv1TShjegHH3J58ra,0.002,0.54,1.06,-0.538,-0.996
4038,7omWmwxDBfhaQo9WMx3SMFUM24eK6Fs7JNuLwHiU12YR,0.01,1.07,1.06,-1.06,-0.991
5810,DjbEch16uzdDtujFUeqxjquTTS3JXzEys8e9ogUv3aTy,191.764,259.0,1.059,-67.236,-0.26
907,B6hiHjcEvSn1cwT5JXLyzCsY71cAtR5Bu5aVquQvih5Q,0.005,1.05,1.056,-1.045,-0.995
57,CwTus4FyoXYqyTKAYDp69NLhA1joYZ3tarzY6FFTr6fn,0.004,1.1,1.056,-1.096,-0.996
4867,De8pUoxDehauxHhMSQNN8e9VEm1eaBFYEhZzsAzqtYa3,0.005,1.16,1.056,-1.155,-0.996
6153,A9BZ5kjh7iKu7SMzA5WUF31Zst9V7fehwDZaoKs4NpSi,0.0,211.0,1.055,-211.0,-1.0
1817,A3Vsoe5wVkXVMQwv93HfAxJoJnkFrqiTKiVZL5bNAbgr,237.823,200.0,1.054,37.823,0.189
2655,CuP5X3SN8cnyHzNL5XEJRRaYhzEvUP35aF17jazsiy1W,210.615,209.0,1.054,1.615,0.008
2538,66SjFhmiNYz8tLRnBhZUbowWGTbM16G52X3AT2hma2wN,0.0,69.0,1.054,-69.0,-1.0
2269,HH8Dx4AoUUuKQM567k88tjXRMgYut7vEvXoLYG73AP8K,0.009,1.06,1.054,-1.051,-0.992
3508,F6TZEGjo37xj1sru1rfyDwDQ2ySchuhKMtZj2nHS4zJc,0.006,1.06,1.053,-1.054,-0.994
996,CMBedQw5xivvgHnMYk23SS1H17942iJA8GpvWSu1asxz,0.008,1.06,1.051,-1.052,-0.992
2704,37a383Nw4VQ58imCLUou5uSo4vKomcDayAMcAhwDETAG,0.09,1.5,1.051,-1.41,-0.94
3177,9EG4SXsasfo1whMYbP3JMYnqusv9Sm5m6serFV1Hi84z,0.008,1.14,1.05,-1.132,-0.993
150,4yFccPZbhVoRYdv7pVme2cbbeREfD5XNmfKXWQPLcKKX,0.004,-46.72,1.048,46.724,inf
5324,5oYTrDRap3SsbAzpZjxv8QjtX8ahzWzUFUy4nVWvQKKK,0.0,1.51,1.048,-1.51,-1.0
4286,7HeUsTCmRT9qeFa9u6PrXzB4wAXpoY4bNCMVoybYbDuH,0.009,-0.1,1.048,0.109,inf
3574,HP8ucxqDi14xYg7aW3YFqbHgSPtx9wYM3ahDWcQSPJai,0.001,0.72,1.047,-0.719,-0.999
2563,Fw2e6jxKVeFcJSe9MyVhSz3dUdJQLs3XULHrT1mtMU9U,186.435,253.0,1.045,-66.565,-0.263
5352,fa4BRXEGZtkEPRmWbZGdcFFeTYYJ5E7KpJTKKUnEa3K,0.001,0.73,1.045,-0.729,-0.999
4531,34235h7L3VPHqcUkLycAsaJAXyq4vtgoG27yei34CKaj,0.005,80.87,1.043,-80.865,-1.0
3139,G1J3EcyY7aJyNDrc6s2BLyBBsryGKQhsH8NZvBgYc7hU,0.006,1.05,1.043,-1.044,-0.994
1123,2tJoGKLUqRfino4hLKsFbQL7V1w5rmu1KoVjdzwNL64h,0.004,1.0,1.042,-0.996,-0.996
5566,CExd2LjCUzcrb2rd8cGWPtzuXwkJVvqNGrtuhfkxMesz,0.008,-6.48,1.04,6.488,inf
4330,86PMfBr8C6nb6L4CZsuoQ6X1qKecaEp1PQRb1mycT2Kh,113.032,120.0,1.04,-6.968,-0.058
3742,5rsfq7MaQXdPDY1ftQJvXMBuLzGcBTsoS3PqdhuKzur3,0.01,0.71,1.04,-0.7,-0.986
5325,3SCNhx5gRKXVkpwmebmSP6hUq6gwnN8cVrumzE2YjtLU,7.184,1.14,1.039,6.044,5.302
